"id","age","rec_syst","genre_preference","baseline_i","major_release","past_minutes_viewed","subscription","device_type","alive_i","minutes_viewed"
945,24.2,0,"SciFi",0,"celebrity",31.2197284614368,1,"Tablet",1,102.503842795594
946,21,1,"Action",1,"sports",39.2211846477785,0,"TV",0,81.7887629883641
947,22,0,"Romance",1,"sports",48.3429525936344,0,"Tablet",1,103.96863538189
948,18.4,1,"Romance",1,"celebrity",48.2974544786244,0,"PC",0,77.7803672250061
949,23.5,0,"Romance",1,"tech",16.4407738070341,1,"Mobile",1,69.5217552814175
950,23.7,0,"Comedy",0,"politics",11.4547802966166,0,"Mobile",0,48.9965704976232
951,23.2,0,"Romance",1,"sports",27.5145852600167,0,"PC",0,84.2325704468864
952,7.4,0,"Comedy",1,"politics",30.2693740471311,0,"PC",1,88.7956277662899
953,9.5,1,"Comedy",1,"sports",24.5623009414648,0,"TV",0,91.4581024213009
954,30.5,1,"SciFi",1,"sports",39.6148648160385,0,"PC",1,95.8978753224773
955,15.6,0,"Action",1,"celebrity",23.6049724992075,1,"PC",1,95.6134354553714
956,21.6,0,"Drama",1,"sports",17.8734605401706,1,"PC",0,86.3375678836966
957,21.9,0,"Romance",1,"news",40.4153835380313,1,"TV",1,101.527792892958
958,17.1,0,"Comedy",0,"celebrity",37.3002540016369,1,"Mobile",1,83.3166365119212
959,9.6,0,"Comedy",1,"sports",25.7995071174752,0,"PC",1,94.8511173658789
960,16.7,1,"SciFi",1,"sports",22.975455408908,1,"PC",0,98.1204678474959
961,18.4,1,"SciFi",1,"sports",32.6375228680652,0,"PC",1,111.704645237561
962,22.1,0,"Comedy",1,"celebrity",22.3099379475939,0,"TV",1,90.9447515240663
963,23.3,1,"SciFi",1,"tech",22.5735051936213,1,"Tablet",1,86.5337118323605
964,23,0,"Comedy",1,"celebrity",40.7431878643978,1,"Tablet",1,124.403556506295
965,21.3,0,"Drama",1,"celebrity",20.2364547398052,0,"Mobile",1,99.1968661369016
966,22.3,1,"Action",1,"sports",3.1765830803035,0,"PC",0,71.2045760351553
967,16.9,1,"Comedy",1,"sports",42.6522148266669,0,"PC",1,94.1462459551353
968,13.8,1,"Comedy",1,"politics",23.1963239978789,0,"Tablet",0,64.6627393324605
969,11,0,"Drama",1,"celebrity",30.1881018285572,0,"Tablet",0,62.3925428098523
970,17.6,1,"Comedy",1,"politics",29.5736624905335,1,"Mobile",1,87.9377159623809
971,18.2,1,"Comedy",1,"celebrity",31.0031883573211,0,"Mobile",0,79.0040873516502
972,22.2,1,"SciFi",0,"sports",29.9218250160601,0,"PC",0,91.5807280451968
973,26.2,1,"Action",1,"celebrity",25.8964738593895,1,"Tablet",1,105.579820219033
974,24.5,1,"Action",1,"sports",36.8326715622602,1,"TV",1,93.2060062124985
975,17.7,0,"Drama",1,"politics",4.15808832617272,1,"PC",0,64.9101304252425
976,17.6,1,"Romance",1,"celebrity",25.3065150471095,1,"Mobile",1,83.434845798222
977,21.9,0,"Action",1,"tech",12.5143199924752,0,"PC",0,62.3680635609051
978,20.6,1,"Comedy",1,"celebrity",40.8036629117092,1,"TV",1,84.5323889666736
979,28.3,1,"Romance",1,"news",32.6747258062826,0,"Mobile",0,78.6183295861742
980,25,1,"Action",1,"sports",24.1235897659567,0,"TV",0,79.1867279880425
981,24.1,1,"Romance",1,"tech",27.9896235252013,0,"TV",0,81.8397508113647
982,16,0,"SciFi",1,"celebrity",36.0422181438227,1,"TV",0,71.0345283978424
983,17.1,1,"Romance",1,"celebrity",34.2928773807643,0,"Tablet",1,83.2796472911292
984,21.8,0,"Drama",1,"sports",8.347025342035,0,"PC",0,84.6921521728026
985,25.5,1,"Action",1,"news",7.56251387647058,0,"PC",0,76.7555340158318
986,23.9,0,"Comedy",1,"politics",22.5788436735415,1,"PC",1,75.1118464970848
987,19.4,1,"Comedy",0,"sports",35.1903084972905,0,"TV",1,91.0188181119442
988,19.1,0,"Comedy",1,"sports",11.5077310228254,0,"Mobile",0,69.6869455216008
989,25,1,"Drama",1,"sports",37.1397964049716,1,"Mobile",1,100.626600298606
990,14.6,0,"Romance",1,"sports",28.2315841400903,0,"PC",0,85.8094630365616
991,24.3,0,"SciFi",1,"sports",20.1252924353461,0,"PC",0,76.1745953450356
992,25.8,1,"SciFi",1,"sports",39.3832858948017,0,"TV",0,83.070674629609
993,20.6,1,"Action",1,"news",32.4156855008541,1,"PC",0,86.9661862186984
994,13.7,1,"Comedy",1,"sports",35.3430828744762,0,"TV",0,83.9773623453396
995,19.6,0,"Drama",1,"sports",24.6130468765645,1,"PC",1,80.9278533199792
996,15.9,1,"Drama",1,"celebrity",40.6654737369871,1,"Mobile",1,107.900103099265
997,21.2,0,"Comedy",1,"celebrity",38.1853056695305,1,"PC",1,90.5611651670993
998,17.8,1,"Comedy",1,"politics",42.4765170592445,0,"Mobile",1,85.2849270079123
999,24.6,1,"Drama",1,"celebrity",32.7408987935255,0,"Tablet",1,102.241879047558
1000,20.8,1,"Action",1,"celebrity",14.4373942938166,0,"Tablet",0,82.5190883473592
